timestamp,sensor_1,sensor_2
1699566647.0228682,729.35,1798.12
1699566647.095164,727.58,1818.73
1699566647.1671407,721.24,1803.25
1699566647.239367,754.91,1822.96
1699566647.312003,774.26,1800.43
1699566647.3830912,719.62,1798.93
1699566647.4553032,732.50,1818.32
1699566647.5288773,642.09,1801.54
1699566647.599395,771.29,1821.85
1699566647.670773,997.45,1801.68
1699566647.7426727,1607.41,1802.49
1699566647.815089,1726.08,1821.45
1699566647.8865528,1603.60,1801.13
1699566647.958886,1673.28,1821.61
1699566648.0308254,1630.07,1801.04
1699566648.1030354,1657.57,1799.70
1699566648.175167,1709.62,1821.17
1699566648.2472804,737.10,1799.22
1699566648.318854,799.40,1820.72
1699566648.391088,865.92,1799.23
1699566648.4632041,815.74,1803.41
1699566648.534958,816.36,1821.63
1699566648.607269,826.47,1798.84
1699566648.680993,842.71,1819.08
1699566648.7511132,860.81,1799.88
1699566648.8225741,809.78,1803.72
1699566648.896703,803.94,1821.47
1699566648.9681227,794.99,1800.79
1699566649.038916,831.04,1819.70
1699566649.1108851,831.11,1798.32
1699566649.1831295,780.42,1798.68
1699566649.255442,793.44,1820.08
1699566649.326158,769.86,1800.18
1699566649.3994803,811.37,1821.33
1699566649.470418,818.53,1798.03
1699566649.5433052,771.85,1800.54
1699566649.6146822,867.50,1818.82
1699566649.6866193,745.21,1804.17
1699566649.758924,1382.58,1820.32
1699566649.8310452,1559.34,1798.81
1699566649.902853,1220.13,1799.47
1699566649.9747896,1175.20,1820.82
1699566650.0494502,1431.73,1798.18
1699566650.1188161,1698.72,1820.38
1699566650.1907282,1720.36,1798.53
1699566650.2631443,1913.43,1801.09
1699566650.334773,751.58,1820.12
1699566650.4074094,767.55,1798.58
1699566650.4790778,786.28,1819.67
1699566650.551567,799.11,1798.07
1699566650.6229775,754.28,1799.94
1699566650.6952875,775.44,1820.20
1699566650.767325,751.25,1800.72
1699566650.8386016,771.22,1818.33
1699566650.9105847,783.77,1799.54
1699566650.982795,735.24,1799.45
1699566651.054998,749.07,1816.74
1699566651.1273513,721.07,1795.39
1699566651.2000563,766.94,1816.46
1699566651.271199,774.33,1798.52
1699566651.3427281,726.49,1797.96
1699566651.4158123,748.76,1816.54
1699566651.4874606,836.31,1800.88
1699566651.5584378,793.04,1817.70
1699566651.6311448,783.78,1800.00
1699566651.7025185,1431.66,1794.66
1699566651.7753458,1684.67,1817.58
1699566651.8483546,1661.58,1798.64
1699566651.9190156,1668.88,1819.22
1699566651.9915023,1602.10,1797.35
1699566652.0660493,1593.44,1795.50
1699566652.1363857,1604.03,1815.84
1699566652.2072258,614.25,1798.22
1699566652.279548,619.84,1821.77
1699566652.3505015,674.96,1799.83
1699566652.42299,660.61,1795.75
1699566652.4948268,694.21,1817.75
1699566652.5667584,669.66,1799.13
1699566652.6386743,682.54,1817.02
1699566652.7105553,708.25,1797.56
1699566652.7839818,679.90,1798.77
1699566652.8551495,696.04,1817.44
1699566652.927355,688.05,1799.42
1699566653.0009894,696.51,1819.81
1699566653.0708768,716.39,1796.42
1699566653.142739,679.97,1797.14
1699566653.214358,699.89,1816.84
1699566653.2875557,662.87,1797.68
1699566653.3592088,666.53,1817.66
1699566653.4317546,651.57,1796.10
1699566653.5031998,669.01,1792.83
1699566653.5752523,836.98,1812.64
1699566653.6470292,655.02,1795.90
1699566653.7195923,639.66,1813.68
1699566653.7903273,655.47,1797.13
1699566653.8622465,660.27,1797.13
1699566653.9354205,750.06,1817.67
1699566654.0072207,743.02,1795.44
1699566654.0789218,788.59,1817.21
1699566654.15224,815.13,1797.09
1699566654.2234533,790.90,1794.93
1699566654.2950838,826.83,1812.60
1699566654.367873,801.28,1798.27
1699566654.4391527,809.20,1817.05
1699566654.5112448,822.09,1798.14
1699566654.584437,759.77,1794.90
1699566654.655652,794.74,1814.69
1699566654.7259529,673.64,1797.07
1699566654.8008409,747.21,1818.08
1699566654.8710625,705.48,1797.25
1699566654.9433417,733.25,1797.93
1699566655.0169349,817.57,1819.18
1699566655.0873241,735.85,1800.16
1699566655.158498,769.56,1816.50
1699566655.2307599,835.60,1799.20
1699566655.3028808,812.59,1797.45
1699566655.3748808,841.63,1817.87
1699566655.4476929,781.01,1797.94
1699566655.5188017,773.11,1813.54
1699566655.5907774,831.92,1798.88
1699566655.66231,773.08,1800.24
1699566655.7356672,830.08,1818.13
1699566655.8072236,728.19,1799.56
1699566655.879041,654.02,1819.13
1699566655.9526193,710.00,1798.31
1699566656.0229328,751.99,1797.11
1699566656.0950794,772.13,1820.77
1699566656.1690392,731.19,1796.38
1699566656.239367,795.91,1816.72
1699566656.3107812,816.83,1796.11
1699566656.3848615,755.35,1797.53
1699566656.4552367,827.93,1816.52
1699566656.5274677,789.51,1798.17
1699566656.5992377,770.81,1818.57
1699566656.6719985,791.66,1796.18
1699566656.7424126,921.25,1795.57
1699566656.8152037,766.39,1814.01
1699566656.8869004,561.62,1797.41
1699566656.958896,534.81,1815.36
1699566657.0306509,594.70,1794.97
1699566657.1030593,681.52,1795.91
1699566657.1752594,756.42,1816.45
1699566657.2471035,745.64,1796.33
1699566657.3209481,747.58,1817.73
1699566657.3908165,757.89,1795.10
1699566657.4633677,756.94,1794.53
1699566657.53673,812.61,1812.74
1699566657.6071498,764.27,1795.47
1699566657.6784244,759.22,1813.74
1699566657.7511554,772.23,1795.86
1699566657.8229566,762.36,1793.73
1699566657.8950732,896.38,1815.15
1699566657.9666467,844.79,1794.62
1699566658.039288,1286.72,1813.69
1699566658.11102,1605.76,1795.87
1699566658.183265,1626.57,1795.53
1699566658.2546916,1627.98,1815.61
1699566658.3274171,1609.62,1796.17
1699566658.3991752,1458.53,1812.90
1699566658.47232,1486.83,1796.28
1699566658.5432005,1841.08,1795.03
1699566658.6147673,443.76,1815.42
1699566658.6875334,434.09,1793.29
1699566658.759219,487.35,1811.10
1699566658.8304873,513.00,1793.38
1699566658.9026816,526.12,1795.46
1699566658.9746406,577.70,1817.64
1699566659.0470757,540.01,1794.76
1699566659.1197002,530.67,1807.00
1699566659.1909406,545.18,1794.68
1699566659.2628717,541.20,1793.71
1699566659.3346574,593.09,1814.35
